topic0,reserve0,reserve1,blockNum,index
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005311f3eb27ded2c9ae6000000000000000000000000000000000000000000000000000027c9eeaa23c8,14848251,14,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000530843b1104fb42673a000000000000000000000000000000000000000000000000000027ce96c1ebc8,14848251,174,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005309c66fe9d1ad5ccd8000000000000000000000000000000000000000000000000000027cdddea3910,14848253,183,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005309acbd2b2e1f340c8000000000000000000000000000000000000000000000000000027cdea453bbc,14848253,445,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005304d54f6f3892ae2e9000000000000000000000000000000000000000000000000000027d03e511fbc,14848257,553,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005301edecb06b6b99f88000000000000000000000000000000000000000000000000000027d1a3f1dbbc,14848260,22,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005301cdb73e136ff9b06000000000000000000000000000000000000000000000000000027d1b37124bc,14848264,216,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052ff6263f460afa7e60000000000000000000000000000000000000000000000000000027d2dd7716bc,14848266,462,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052ff78984be68847e60000000000000000000000000000000000000000000000000000027d2d2d7d602,14848267,74,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052fa2288e01a852fdb8000000000000000000000000000000000000000000000000000027d5646f47fd,14848268,359,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052f9ef9014a6a03ebfe000000000000000000000000000000000000000000000000000027d57cfa53e8,14848269,181,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052f8007569378b362ad000000000000000000000000000000000000000000000000000027d66b657be8,14848271,98,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052fa3167db0b4cd3e70000000000000000000000000000000000000000000000000000027d55ee478de,14848272,69,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052fb8bcb96cce693e70000000000000000000000000000000000000000000000000000027d4b91ddae4,14848278,363,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052df43e9eed03295c24000000000000000000000000000000000000000000000000000027e25b4d3c19,14848280,42,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052e059125b3451fc28f000000000000000000000000000000000000000000000000000027e1d651d96f,14848280,198,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052cb94fb187b72ab28f000000000000000000000000000000000000000000000000000027ebdec46eaf,14848281,195,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052c4d580760bb3223c2000000000000000000000000000000000000000000000000000027ef227a5d76,14848281,266,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000528a4c865603dcc48320000000000000000000000000000000000000000000000000000280b8a3c3071,14848282,20,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000528be6cff934eb24c9c0000000000000000000000000000000000000000000000000000280ac3caf69a,14848286,83,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052637d6a11f6c7f43f10000000000000000000000000000000000000000000000000000281e76eee6cc,14848291,8,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005264ca7b32ce79543f10000000000000000000000000000000000000000000000000000281dd53e4ca4,14848291,114,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005264938eeaf163a57140000000000000000000000000000000000000000000000000000281df010c124,14848292,359,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005264bd4b45eceb2ac540000000000000000000000000000000000000000000000000000281ddbce351c,14848292,447,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052607563860de1cba5c0000000000000000000000000000000000000000000000000000281ff31b1582,14848293,6,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000525f509983934fd6ab00000000000000000000000000000000000000000000000000000282082282d82,14848295,279,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000525fd0ce3212fe2b21b0000000000000000000000000000000000000000000000000000282043e43359,14848300,174,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000525fa77318be6325e1e000000000000000000000000000000000000000000000000000028205818ee19,14848306,264,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000526070eb4494071f91e0000000000000000000000000000000000000000000000000000281ff6412438,14848314,68,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005260e6d31f9082d791e0000000000000000000000000000000000000000000000000000281fbd056213,14848315,18,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005261622ec17f8a2da6f0000000000000000000000000000000000000000000000000000281f811e6f3d,14848319,120,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000526143adfc774a67cab0000000000000000000000000000000000000000000000000000281f900521bd,14848320,402,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005261413d49d78a25d8b0000000000000000000000000000000000000000000000000000281f91364ebd,14848320,600,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052638e79c9f178eb5110000000000000000000000000000000000000000000000000000281e731d8b47,14848323,440,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000526351751fe6e18e2f90000000000000000000000000000000000000000000000000000281e90eaf047,14848324,97,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000526379250b10fc8a14b0000000000000000000000000000000000000000000000000000281e7da65f82,14848327,449,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005262e6b4572c06e5f7f0000000000000000000000000000000000000000000000000000281ec52ceb82,14848330,211,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005262d739c18f33194240000000000000000000000000000000000000000000000000000281eccbc6aba,14848335,46,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052625d32e7dff3cda970000000000000000000000000000000000000000000000000000281f085734ba,14848337,215,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052671f18492feb32ecb0000000000000000000000000000000000000000000000000000281cb922d9f5,14848339,152,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005266a504c6db7b1bd690000000000000000000000000000000000000000000000000000281cf4bda3f5,14848341,390,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000526828e559c4aa4f9be0000000000000000000000000000000000000000000000000000281c3880246b,14848344,58,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005268592a7c5ece5793d0000000000000000000000000000000000000000000000000000281c211399b0,14848344,382,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052685580cfac764104d0000000000000000000000000000000000000000000000000000281c22dd5d30,14848344,471,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005267d3480c6198570550000000000000000000000000000000000000000000000000000281c627073ec,14848355,10,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000526816599f0a255e4c90000000000000000000000000000000000000000000000000000281c41e45859,14848356,125,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052680a241f3472503550000000000000000000000000000000000000000000000000000281c47da3959,14848362,537,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000526808eb929ef3d56e30000000000000000000000000000000000000000000000000000281c4872cfd9,14848363,409,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005246ccffb7a741096e30000000000000000000000000000000000000000000000000000282c889bba39,14848364,20,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005246c095c69822687fa0000000000000000000000000000000000000000000000000000282c8eb01fb9,14848366,68,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052384867d21688d1ffa00000000000000000000000000000000000000000000000000002833a60f8959,14848370,140,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005236236e8bd758df95600000000000000000000000000000000000000000000000000002834b351a289,14848370,390,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000052263b2a11c22e269b40000000000000000000000000000000000000000000000000000283c8261b32c,14848371,90,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005208451b27af4e049b40000000000000000000000000000000000000000000000000000284b3fd210ec,14848372,42,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051fcc54266e6a2f39ce00000000000000000000000000000000000000000000000000002850eaf8daa2,14848372,112,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051fd26313195134e22900000000000000000000000000000000000000000000000000002850bb735f5d,14848379,62,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051f9c38219ee182868d0000000000000000000000000000000000000000000000000000285266f734a6,14848387,12,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051ca593b3b666b1edaa00000000000000000000000000000000000000000000000000002869d9063581,14848398,35,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051ca043d75f867504260000000000000000000000000000000000000000000000000000286a03257640,14848400,569,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051c995b7da97ad0d5820000000000000000000000000000000000000000000000000000286a39ec6aec,14848409,450,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051dd09544e19dd9c58200000000000000000000000000000000000000000000000000002860a6eb90ff,14848411,56,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005124a89e8bf75c74746000000000000000000000000000000000000000000000000000028bcad11fe8e,14848412,100,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000516f8e47e3460432e86000000000000000000000000000000000000000000000000000028975267d5f8,14848412,129,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005183efcd239acde0b360000000000000000000000000000000000000000000000000000288d341842b1,14848412,157,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051b34daa88cddc7ab3600000000000000000000000000000000000000000000000000002875c37fc22a,14848413,27,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051d354e6f2c58a5845300000000000000000000000000000000000000000000000000002865f9645192,14848413,39,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051d3c3eca862c57845300000000000000000000000000000000000000000000000000002865c2be87df,14848414,188,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051d160bc63fb75897d000000000000000000000000000000000000000000000000000002866f16d136c,14848421,7,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051d07da8cd72e8281390000000000000000000000000000000000000000000000000000286761e65ec0,14848423,315,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051d0b2d04ad23e8469f0000000000000000000000000000000000000000000000000000286747ba92ac,14848425,89,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000510b43084817c8e9f44000000000000000000000000000000000000000000000000000028ca0180574a,14848426,43,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051bc5970fa23f59f92300000000000000000000000000000000000000000000000000002871e54acc08,14848427,57,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051092011c4e9903b568000000000000000000000000000000000000000000000000000028cb9d990edf,14848437,71,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051328080a47cc0ec4a8000000000000000000000000000000000000000000000000000028b6e3a67e74,14848437,158,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051981bf74d5fcaa84a80000000000000000000000000000000000000000000000000000288457064ce8,14848438,29,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051982e067952c85053e000000000000000000000000000000000000000000000000000028844e157b68,14848439,379,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050e9ebc49c1afc8cfa7000000000000000000000000000000000000000000000000000028dbd379ab6a,14848443,175,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050ea81bd1b5132f8e68000000000000000000000000000000000000000000000000000028db87f9781f,14848443,344,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000510b3dc9b11cb93ebe9000000000000000000000000000000000000000000000000000028cb13e7674a,14848444,8,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000513a1769eb91f404be9000000000000000000000000000000000000000000000000000028b39e91f242,14848444,18,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000515e2b293ac243aebe9000000000000000000000000000000000000000000000000000028a1a0857910,14848445,2,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051665266d1fc0a543e90000000000000000000000000000000000000000000000000000289d91cac73f,14848446,33,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000516bee429ab80734b930000000000000000000000000000000000000000000000000000289ac7b108fd,14848449,72,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000516d204fb993e1489ba0000000000000000000000000000000000000000000000000000289a2f881bd4,14848450,108,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000516bbace9472bd1b6120000000000000000000000000000000000000000000000000000289ae25879d4,14848450,340,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000516d4ceba21e959484a0000000000000000000000000000000000000000000000000000289a1a6d0e55,14848453,42,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000516dd288645dc24884a00000000000000000000000000000000000000000000000000002899d8011c2d,14848454,63,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000516e779bebd8058e04a0000000000000000000000000000000000000000000000000000289985f221f0,14848454,108,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000516eb8284d99c8da04a0000000000000000000000000000000000000000000000000000289965dc4ea2,14848460,76,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005184e20ce20bdab604a0000000000000000000000000000000000000000000000000000288e648aa482,14848461,2,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051976f2e53f37b7d04a0000000000000000000000000000000000000000000000000000288532febb35,14848461,92,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051aa1523d55c69dd04a0000000000000000000000000000000000000000000000000000287bf958fd49,14848462,100,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051aa41008a2c4fcd0d10000000000000000000000000000000000000000000000000000287be3ab382a,14848462,541,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051aa833b9cc260b3a9b0000000000000000000000000000000000000000000000000000287bc2ef5fc7,14848473,262,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051afac9bce954b231a800000000000000000000000000000000000000000000000000002879360787de,14848475,408,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051aea4c28f96450883500000000000000000000000000000000000000000000000000002879b928ddde,14848479,27,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051ae98c47b28367e66200000000000000000000000000000000000000000000000000002879bf1ebede,14848482,38,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051ae98fd19650350a7d00000000000000000000000000000000000000000000000000002879bf02c625,14848482,169,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051ad9f9345011385e1c0000000000000000000000000000000000000000000000000000287a3afab5f8,14848488,70,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051acebb6045a5ed65f30000000000000000000000000000000000000000000000000000287a9462e4f8,14848489,275,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051ac1fe124b27ea9be00000000000000000000000000000000000000000000000000000287af9b6d5f8,14848494,130,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051abcd4939d3554856c0000000000000000000000000000000000000000000000000000287b22c66078,14848494,579,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051abb90ebaa73d0ac720000000000000000000000000000000000000000000000000000287b2cd4e0a3,14848495,237,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a961aa86171825aae0000000000000000000000000000000000000000000000000000287c56dad2a3,14848505,80,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a901c6a5ff80e67db0000000000000000000000000000000000000000000000000000287c8689daa3,14848507,177,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a889eb0afafff575a0000000000000000000000000000000000000000000000000000287cc224a4a3,14848511,438,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a6ef2d05b4fc224170000000000000000000000000000000000000000000000000000287d8e6c5c77,14848516,62,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a6cfc1148f5d4d5d80000000000000000000000000000000000000000000000000000287d9e0d4c44,14848529,281,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a4d1e8805ed1690be0000000000000000000000000000000000000000000000000000287e9baadad2,14848530,179,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a44ba4ce0ad7efce80000000000000000000000000000000000000000000000000000287ede769de2,14848530,208,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a1997e67404613bec0000000000000000000000000000000000000000000000000000288035dcdda0,14848533,143,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a1ae12960068c7d60000000000000000000000000000000000000000000000000000028802baef122,14848536,210,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a24980faa95527d600000000000000000000000000000000000000000000000000000287fdecd23ac,14848541,224,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a2d79cc4685927d600000000000000000000000000000000000000000000000000000287f98835906,14848543,232,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a34866c12ad768cc80000000000000000000000000000000000000000000000000000287f60baad34,14848546,341,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a778def97a18e09830000000000000000000000000000000000000000000000000000287d4e6af97f,14848552,306,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000051a7a9c42a0a45648c00000000000000000000000000000000000000000000000000000287d363ecfc3,14848561,472,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000519b5a61dba14c8a8c000000000000000000000000000000000000000000000000000002883568870a3,14848562,11,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000519b992de407ecdc9eb000000000000000000000000000000000000000000000000000028833773a9c3,14848563,331,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000519b4cbdea56557d7a8000000000000000000000000000000000000000000000000000028835d8329b3,14848566,203,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000519b492698f3c4d8c48000000000000000000000000000000000000000000000000000028835f4ced33,14848566,427,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000519e3c1a38ba8a18c4800000000000000000000000000000000000000000000000000002881e9af8052,14848581,570,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000519e521dc371b91967200000000000000000000000000000000000000000000000000002881decaf4bf,14848582,110,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005172e9a9a8bffe9f7a000000000000000000000000000000000000000000000000000002897860656bf,14848586,7,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005173de2fcc56c503a4b000000000000000000000000000000000000000000000000000028970c882762,14848591,116,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005173ecefb02ec612ab00000000000000000000000000000000000000000000000000000289705342d09,14848593,154,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000517465fe02775dce2b000000000000000000000000000000000000000000000000000002896c90f9ff2,14848601,258,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005175560b84e4ec144120000000000000000000000000000000000000000000000000000289651ce7915,14848607,314,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000515c4a04cc9438905c7000000000000000000000000000000000000000000000000000028a2da1c28d3,14848613,7,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000515c89d92682a47edc7000000000000000000000000000000000000000000000000000028a2ba536c9a,14848615,285,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000515df94bb89335ffe06000000000000000000000000000000000000000000000000000028a2035e6c90,14848620,28,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000515dfb7f2e6f4b60606000000000000000000000000000000000000000000000000000028a20245e39b,14848627,307,
